Orthogroup	SP803280_proteinas	Saccharum_officinarum_LA_Purple.protein	Saccharum_spontaneum_AP85-441.protein	Saccharum_spontaneum_NpX.protein	sorgo_proteinas	Total
OG0094621	0	2	0	0	0	2
OG0094622	0	2	0	0	0	2
OG0094623	0	2	0	0	0	2
OG0094624	0	2	0	0	0	2
OG0094625	0	2	0	0	0	2
OG0094626	0	2	0	0	0	2
OG0094627	0	2	0	0	0	2
OG0094628	0	2	0	0	0	2
OG0094629	0	2	0	0	0	2
OG0094630	0	1	1	0	0	2
OG0094631	0	2	0	0	0	2
OG0094632	0	1	0	1	0	2
OG0094633	0	2	0	0	0	2
OG0094634	0	2	0	0	0	2
OG0094635	0	2	0	0	0	2
OG0094636	0	1	0	1	0	2
OG0094637	0	2	0	0	0	2
OG0094638	0	2	0	0	0	2
OG0094639	0	1	0	1	0	2
OG0094640	0	2	0	0	0	2
OG0094641	0	2	0	0	0	2
OG0094642	0	2	0	0	0	2
OG0094643	0	2	0	0	0	2
OG0094644	0	2	0	0	0	2
OG0094645	0	1	0	1	0	2
OG0094646	0	2	0	0	0	2
OG0094647	0	2	0	0	0	2
OG0094648	0	2	0	0	0	2
OG0094649	0	2	0	0	0	2
OG0094650	0	2	0	0	0	2
OG0094651	0	2	0	0	0	2
OG0094652	0	2	0	0	0	2
OG0094653	0	2	0	0	0	2
OG0094654	0	2	0	0	0	2
OG0094655	0	2	0	0	0	2
OG0094656	0	2	0	0	0	2
OG0094657	0	2	0	0	0	2
OG0094658	0	2	0	0	0	2
OG0094659	0	2	0	0	0	2
OG0094660	0	2	0	0	0	2
OG0094661	0	2	0	0	0	2
OG0094662	0	1	0	1	0	2
OG0094663	0	2	0	0	0	2
OG0094664	0	2	0	0	0	2
OG0094665	0	2	0	0	0	2
OG0094666	0	2	0	0	0	2
OG0094667	0	2	0	0	0	2
OG0094668	0	2	0	0	0	2
OG0094669	0	2	0	0	0	2
OG0094670	0	2	0	0	0	2
OG0094671	0	2	0	0	0	2
OG0094672	0	2	0	0	0	2
OG0094673	0	2	0	0	0	2
OG0094674	0	2	0	0	0	2
OG0094675	0	2	0	0	0	2
OG0094676	0	2	0	0	0	2
OG0094677	0	2	0	0	0	2
OG0094678	0	2	0	0	0	2
OG0094679	0	2	0	0	0	2
OG0094680	0	2	0	0	0	2
OG0094681	0	2	0	0	0	2
OG0094682	0	2	0	0	0	2
OG0094683	0	2	0	0	0	2
OG0094684	0	2	0	0	0	2
OG0094685	0	2	0	0	0	2
OG0094686	0	2	0	0	0	2
OG0094687	0	1	0	1	0	2
OG0094688	0	2	0	0	0	2
OG0094689	0	2	0	0	0	2
OG0094690	0	2	0	0	0	2
OG0094691	0	1	1	0	0	2
OG0094692	0	2	0	0	0	2
OG0094693	0	2	0	0	0	2
OG0094694	0	2	0	0	0	2
OG0094695	0	2	0	0	0	2
OG0094696	0	2	0	0	0	2
OG0094697	0	2	0	0	0	2
OG0094698	0	2	0	0	0	2
OG0094699	0	2	0	0	0	2
OG0094700	0	2	0	0	0	2
OG0094701	0	2	0	0	0	2
OG0094702	0	2	0	0	0	2
OG0094703	0	2	0	0	0	2
OG0094704	0	2	0	0	0	2
OG0094705	0	2	0	0	0	2
OG0094706	0	2	0	0	0	2
OG0094707	0	2	0	0	0	2
OG0094708	0	2	0	0	0	2
OG0094709	0	2	0	0	0	2
OG0094710	0	2	0	0	0	2
OG0094711	0	2	0	0	0	2
OG0094712	0	2	0	0	0	2
OG0094713	0	2	0	0	0	2
OG0094714	0	2	0	0	0	2
OG0094715	0	2	0	0	0	2
OG0094716	0	2	0	0	0	2
OG0094717	0	2	0	0	0	2
OG0094718	0	2	0	0	0	2
OG0094719	0	2	0	0	0	2
OG0094720	0	2	0	0	0	2
OG0094721	0	2	0	0	0	2
OG0094722	0	2	0	0	0	2
OG0094723	0	2	0	0	0	2
OG0094724	0	2	0	0	0	2
OG0094725	0	2	0	0	0	2
OG0094726	0	1	1	0	0	2
OG0094727	0	2	0	0	0	2
OG0094728	0	2	0	0	0	2
OG0094729	0	1	0	1	0	2
OG0094730	0	1	0	1	0	2
OG0094731	0	2	0	0	0	2
OG0094732	0	2	0	0	0	2
OG0094733	0	2	0	0	0	2
OG0094734	0	2	0	0	0	2
OG0094735	0	2	0	0	0	2
OG0094736	0	2	0	0	0	2
OG0094737	0	2	0	0	0	2
OG0094738	0	1	0	1	0	2
OG0094739	0	2	0	0	0	2
OG0094740	0	2	0	0	0	2
OG0094741	0	2	0	0	0	2
OG0094742	0	2	0	0	0	2
OG0094743	0	2	0	0	0	2
OG0094744	0	2	0	0	0	2
OG0094745	0	2	0	0	0	2
OG0094746	0	2	0	0	0	2
OG0094747	0	2	0	0	0	2
OG0094748	0	2	0	0	0	2
OG0094749	0	2	0	0	0	2
OG0094750	0	2	0	0	0	2
OG0094751	0	2	0	0	0	2
OG0094752	0	2	0	0	0	2
OG0094753	0	2	0	0	0	2
OG0094754	0	2	0	0	0	2
OG0094755	0	2	0	0	0	2
OG0094756	0	2	0	0	0	2
OG0094757	0	2	0	0	0	2
OG0094758	0	2	0	0	0	2
OG0094759	0	2	0	0	0	2
OG0094760	0	2	0	0	0	2
OG0094761	0	2	0	0	0	2
OG0094762	0	2	0	0	0	2
OG0094763	0	1	0	1	0	2
OG0094764	0	2	0	0	0	2
OG0094765	0	2	0	0	0	2
OG0094766	0	2	0	0	0	2
OG0094767	0	2	0	0	0	2
OG0094768	0	2	0	0	0	2
OG0094769	0	2	0	0	0	2
OG0094770	0	2	0	0	0	2
OG0094771	0	2	0	0	0	2
OG0094772	0	2	0	0	0	2
OG0094773	0	2	0	0	0	2
OG0094774	0	1	0	1	0	2
OG0094775	0	2	0	0	0	2
OG0094776	0	2	0	0	0	2
OG0094777	0	2	0	0	0	2
OG0094778	0	2	0	0	0	2
OG0094779	0	2	0	0	0	2
OG0094780	0	2	0	0	0	2
OG0094781	0	2	0	0	0	2
OG0094782	0	2	0	0	0	2
OG0094783	0	2	0	0	0	2
OG0094784	0	2	0	0	0	2
OG0094785	0	2	0	0	0	2
OG0094786	0	2	0	0	0	2
OG0094787	0	2	0	0	0	2
OG0094788	0	2	0	0	0	2
OG0094789	0	2	0	0	0	2
OG0094790	0	2	0	0	0	2
OG0094791	0	2	0	0	0	2
OG0094792	0	2	0	0	0	2
OG0094793	0	2	0	0	0	2
OG0094794	0	2	0	0	0	2
OG0094795	0	2	0	0	0	2
OG0094796	0	1	0	1	0	2
OG0094797	0	2	0	0	0	2
OG0094798	0	2	0	0	0	2
OG0094799	0	2	0	0	0	2
OG0094800	0	2	0	0	0	2
OG0094801	0	1	0	1	0	2
OG0094802	0	1	0	1	0	2
OG0094803	0	2	0	0	0	2
OG0094804	0	2	0	0	0	2
OG0094805	0	1	1	0	0	2
OG0094806	0	2	0	0	0	2
OG0094807	0	2	0	0	0	2
OG0094808	0	2	0	0	0	2
OG0094809	0	2	0	0	0	2
OG0094810	0	2	0	0	0	2
OG0094811	0	2	0	0	0	2
OG0094812	0	2	0	0	0	2
OG0094813	0	2	0	0	0	2
OG0094814	0	2	0	0	0	2
OG0094815	0	2	0	0	0	2
OG0094816	0	2	0	0	0	2
OG0094817	0	2	0	0	0	2
OG0094818	0	2	0	0	0	2
OG0094819	0	2	0	0	0	2
OG0094820	0	2	0	0	0	2
OG0094821	0	2	0	0	0	2
OG0094822	0	2	0	0	0	2
OG0094823	0	2	0	0	0	2
OG0094824	0	2	0	0	0	2
OG0094825	0	2	0	0	0	2
OG0094826	0	1	0	1	0	2
OG0094827	0	2	0	0	0	2
OG0094828	0	2	0	0	0	2
OG0094829	0	2	0	0	0	2
OG0094830	0	1	0	1	0	2
OG0094831	0	2	0	0	0	2
OG0094832	0	2	0	0	0	2
OG0094833	0	2	0	0	0	2
OG0094834	0	2	0	0	0	2
OG0094835	0	1	0	1	0	2
OG0094836	0	2	0	0	0	2
OG0094837	0	1	0	1	0	2
OG0094838	0	1	0	1	0	2
OG0094839	0	2	0	0	0	2
OG0094840	0	1	1	0	0	2
OG0094841	0	2	0	0	0	2
OG0094842	0	2	0	0	0	2
OG0094843	0	2	0	0	0	2
OG0094844	0	1	1	0	0	2
OG0094845	0	2	0	0	0	2
OG0094846	0	2	0	0	0	2
OG0094847	0	1	1	0	0	2
OG0094848	0	2	0	0	0	2
OG0094849	0	2	0	0	0	2
OG0094850	0	2	0	0	0	2
OG0094851	0	2	0	0	0	2
OG0094852	0	2	0	0	0	2
OG0094853	0	2	0	0	0	2
OG0094854	0	2	0	0	0	2
OG0094855	0	2	0	0	0	2
OG0094856	0	2	0	0	0	2
OG0094857	0	2	0	0	0	2
OG0094858	0	2	0	0	0	2
OG0094859	0	1	0	1	0	2
OG0094860	0	1	0	1	0	2
OG0094861	0	2	0	0	0	2
OG0094862	0	2	0	0	0	2
OG0094863	0	1	0	1	0	2
OG0094864	0	2	0	0	0	2
OG0094865	0	2	0	0	0	2
OG0094866	0	2	0	0	0	2
OG0094867	0	1	0	1	0	2
OG0094868	0	2	0	0	0	2
OG0094869	0	1	0	1	0	2
OG0094870	0	2	0	0	0	2
OG0094871	0	2	0	0	0	2
OG0094872	0	2	0	0	0	2
OG0094873	0	1	0	1	0	2
OG0094874	0	1	0	1	0	2
OG0094875	0	2	0	0	0	2
OG0094876	0	2	0	0	0	2
OG0094877	0	2	0	0	0	2
OG0094878	0	2	0	0	0	2
OG0094879	0	2	0	0	0	2
OG0094880	0	2	0	0	0	2
OG0094881	0	2	0	0	0	2
OG0094882	0	2	0	0	0	2
OG0094883	0	2	0	0	0	2
OG0094884	0	2	0	0	0	2
OG0094885	0	2	0	0	0	2
OG0094886	0	2	0	0	0	2
OG0094887	0	2	0	0	0	2
OG0094888	0	2	0	0	0	2
OG0094889	0	1	0	1	0	2
OG0094890	0	1	0	1	0	2
OG0094891	0	1	1	0	0	2
OG0094892	0	2	0	0	0	2
OG0094893	0	2	0	0	0	2
OG0094894	0	2	0	0	0	2
OG0094895	0	2	0	0	0	2
OG0094896	0	2	0	0	0	2
OG0094897	0	2	0	0	0	2
OG0094898	0	2	0	0	0	2
OG0094899	0	2	0	0	0	2
OG0094900	0	2	0	0	0	2
OG0094901	0	2	0	0	0	2
OG0094902	0	2	0	0	0	2
OG0094903	0	2	0	0	0	2
OG0094904	0	2	0	0	0	2
OG0094905	0	1	0	1	0	2
OG0094906	0	1	1	0	0	2
OG0094907	0	2	0	0	0	2
OG0094908	0	2	0	0	0	2
OG0094909	0	2	0	0	0	2
OG0094910	0	2	0	0	0	2
OG0094911	0	2	0	0	0	2
OG0094912	0	2	0	0	0	2
OG0094913	0	2	0	0	0	2
OG0094914	0	2	0	0	0	2
OG0094915	0	2	0	0	0	2
OG0094916	0	2	0	0	0	2
OG0094917	0	2	0	0	0	2
OG0094918	0	2	0	0	0	2
OG0094919	0	2	0	0	0	2
OG0094920	0	2	0	0	0	2
OG0094921	0	2	0	0	0	2
OG0094922	0	2	0	0	0	2
OG0094923	0	2	0	0	0	2
OG0094924	0	2	0	0	0	2
OG0094925	0	2	0	0	0	2
OG0094926	0	2	0	0	0	2
OG0094927	0	1	0	1	0	2
OG0094928	0	2	0	0	0	2
OG0094929	0	2	0	0	0	2
OG0094930	0	2	0	0	0	2
OG0094931	0	2	0	0	0	2
OG0094932	0	2	0	0	0	2
OG0094933	0	1	0	1	0	2
OG0094934	0	2	0	0	0	2
OG0094935	0	2	0	0	0	2
OG0094936	0	2	0	0	0	2
OG0094937	0	2	0	0	0	2
OG0094938	0	2	0	0	0	2
OG0094939	0	2	0	0	0	2
OG0094940	0	2	0	0	0	2
OG0094941	0	2	0	0	0	2
OG0094942	0	1	1	0	0	2
OG0094943	0	2	0	0	0	2
OG0094944	0	2	0	0	0	2
OG0094945	0	2	0	0	0	2
OG0094946	0	2	0	0	0	2
OG0094947	0	2	0	0	0	2
OG0094948	0	2	0	0	0	2
OG0094949	0	2	0	0	0	2
OG0094950	0	2	0	0	0	2
OG0094951	0	2	0	0	0	2
OG0094952	0	1	0	1	0	2
OG0094953	0	2	0	0	0	2
OG0094954	0	1	1	0	0	2
OG0094955	0	2	0	0	0	2
OG0094956	0	2	0	0	0	2
OG0094957	0	1	0	1	0	2
OG0094958	0	2	0	0	0	2
OG0094959	0	2	0	0	0	2
OG0094960	0	2	0	0	0	2
OG0094961	0	2	0	0	0	2
OG0094962	0	2	0	0	0	2
OG0094963	0	2	0	0	0	2
OG0094964	0	2	0	0	0	2
OG0094965	0	2	0	0	0	2
OG0094966	0	2	0	0	0	2
OG0094967	0	2	0	0	0	2
OG0094968	0	2	0	0	0	2
OG0094969	0	2	0	0	0	2
OG0094970	0	2	0	0	0	2
OG0094971	0	2	0	0	0	2
OG0094972	0	1	0	1	0	2
OG0094973	0	2	0	0	0	2
OG0094974	0	1	0	1	0	2
OG0094975	0	2	0	0	0	2
OG0094976	0	1	0	1	0	2
OG0094977	0	2	0	0	0	2
OG0094978	0	2	0	0	0	2
OG0094979	0	1	1	0	0	2
OG0094980	0	2	0	0	0	2
OG0094981	0	2	0	0	0	2
OG0094982	0	2	0	0	0	2
OG0094983	0	2	0	0	0	2
OG0094984	0	2	0	0	0	2
OG0094985	0	2	0	0	0	2
OG0094986	0	2	0	0	0	2
OG0094987	0	2	0	0	0	2
OG0094988	0	2	0	0	0	2
OG0094989	0	2	0	0	0	2
OG0094990	0	2	0	0	0	2
OG0094991	0	2	0	0	0	2
OG0094992	0	2	0	0	0	2
OG0094993	0	1	1	0	0	2
OG0094994	0	1	0	1	0	2
OG0094995	0	2	0	0	0	2
OG0094996	0	2	0	0	0	2
OG0094997	0	2	0	0	0	2
OG0094998	0	2	0	0	0	2
OG0094999	0	2	0	0	0	2
OG0095000	0	2	0	0	0	2
OG0095001	0	2	0	0	0	2
OG0095002	0	2	0	0	0	2
OG0095003	0	2	0	0	0	2
OG0095004	0	2	0	0	0	2
OG0095005	0	2	0	0	0	2
OG0095006	0	2	0	0	0	2
OG0095007	0	1	1	0	0	2
OG0095008	0	2	0	0	0	2
OG0095009	0	2	0	0	0	2
OG0095010	0	2	0	0	0	2
OG0095011	0	2	0	0	0	2
OG0095012	0	2	0	0	0	2
OG0095013	0	2	0	0	0	2
OG0095014	0	2	0	0	0	2
OG0095015	0	1	1	0	0	2
OG0095016	0	1	1	0	0	2
OG0095017	0	2	0	0	0	2
OG0095018	0	2	0	0	0	2
OG0095019	0	2	0	0	0	2
OG0095020	0	2	0	0	0	2
OG0095021	0	2	0	0	0	2
OG0095022	0	2	0	0	0	2
OG0095023	0	2	0	0	0	2
OG0095024	0	1	0	1	0	2
OG0095025	0	2	0	0	0	2
OG0095026	0	2	0	0	0	2
OG0095027	0	2	0	0	0	2
OG0095028	0	2	0	0	0	2
OG0095029	0	2	0	0	0	2
OG0095030	0	2	0	0	0	2
OG0095031	0	2	0	0	0	2
OG0095032	0	2	0	0	0	2
OG0095033	0	2	0	0	0	2
OG0095034	0	2	0	0	0	2
OG0095035	0	2	0	0	0	2
OG0095036	0	2	0	0	0	2
OG0095037	0	2	0	0	0	2
OG0095038	0	2	0	0	0	2
OG0095039	0	2	0	0	0	2
OG0095040	0	2	0	0	0	2
OG0095041	0	2	0	0	0	2
OG0095042	0	2	0	0	0	2
OG0095043	0	2	0	0	0	2
OG0095044	0	2	0	0	0	2
OG0095045	0	2	0	0	0	2
OG0095046	0	2	0	0	0	2
OG0095047	0	1	0	1	0	2
OG0095048	0	2	0	0	0	2
OG0095049	0	2	0	0	0	2
OG0095050	0	2	0	0	0	2
OG0095051	0	2	0	0	0	2
OG0095052	0	2	0	0	0	2
OG0095053	0	2	0	0	0	2
OG0095054	0	2	0	0	0	2
OG0095055	0	2	0	0	0	2
OG0095056	0	2	0	0	0	2
OG0095057	0	2	0	0	0	2
OG0095058	0	2	0	0	0	2
OG0095059	0	2	0	0	0	2
OG0095060	0	2	0	0	0	2
OG0095061	0	2	0	0	0	2
OG0095062	0	2	0	0	0	2
OG0095063	0	2	0	0	0	2
OG0095064	0	2	0	0	0	2
OG0095065	0	2	0	0	0	2
OG0095066	0	2	0	0	0	2
OG0095067	0	2	0	0	0	2
OG0095068	0	1	0	1	0	2
OG0095069	0	2	0	0	0	2
OG0095070	0	2	0	0	0	2
OG0095071	0	2	0	0	0	2
OG0095072	0	2	0	0	0	2
OG0095073	0	2	0	0	0	2
OG0095074	0	1	1	0	0	2
OG0095075	0	2	0	0	0	2
OG0095076	0	1	0	1	0	2
OG0095077	0	1	0	1	0	2
OG0095078	0	2	0	0	0	2
OG0095079	0	1	0	1	0	2
OG0095080	0	1	1	0	0	2
OG0095081	0	2	0	0	0	2
OG0095082	0	2	0	0	0	2
OG0095083	0	2	0	0	0	2
OG0095084	0	2	0	0	0	2
OG0095085	0	2	0	0	0	2
OG0095086	0	2	0	0	0	2
OG0095087	0	2	0	0	0	2
OG0095088	0	2	0	0	0	2
OG0095089	0	2	0	0	0	2
OG0095090	0	2	0	0	0	2
OG0095091	0	2	0	0	0	2
OG0095092	0	1	0	1	0	2
OG0095093	0	2	0	0	0	2
OG0095094	0	2	0	0	0	2
OG0095095	0	2	0	0	0	2
OG0095096	0	2	0	0	0	2
OG0095097	0	2	0	0	0	2
OG0095098	0	2	0	0	0	2
OG0095099	0	2	0	0	0	2
OG0095100	0	1	0	1	0	2
OG0095101	0	2	0	0	0	2
OG0095102	0	1	0	1	0	2
OG0095103	0	2	0	0	0	2
OG0095104	0	2	0	0	0	2
OG0095105	0	2	0	0	0	2
OG0095106	0	2	0	0	0	2
OG0095107	0	2	0	0	0	2
OG0095108	0	2	0	0	0	2
OG0095109	0	2	0	0	0	2
OG0095110	0	2	0	0	0	2
OG0095111	0	2	0	0	0	2
OG0095112	0	2	0	0	0	2
OG0095113	0	1	0	1	0	2
OG0095114	0	2	0	0	0	2
OG0095115	0	2	0	0	0	2
OG0095116	0	2	0	0	0	2
OG0095117	0	2	0	0	0	2
OG0095118	0	1	0	1	0	2
OG0095119	0	2	0	0	0	2
OG0095120	0	1	0	1	0	2
OG0095121	0	1	0	1	0	2
OG0095122	0	2	0	0	0	2
OG0095123	0	2	0	0	0	2
OG0095124	0	2	0	0	0	2
OG0095125	0	2	0	0	0	2
OG0095126	0	2	0	0	0	2
OG0095127	0	2	0	0	0	2
OG0095128	0	2	0	0	0	2
OG0095129	0	2	0	0	0	2
OG0095130	0	1	0	1	0	2
OG0095131	0	1	0	1	0	2
OG0095132	0	2	0	0	0	2
OG0095133	0	1	0	1	0	2
OG0095134	0	2	0	0	0	2
OG0095135	0	2	0	0	0	2
OG0095136	0	2	0	0	0	2
OG0095137	0	2	0	0	0	2
OG0095138	0	2	0	0	0	2
OG0095139	0	2	0	0	0	2
OG0095140	0	2	0	0	0	2
OG0095141	0	2	0	0	0	2
OG0095142	0	2	0	0	0	2
OG0095143	0	2	0	0	0	2
OG0095144	0	2	0	0	0	2
OG0095145	0	1	0	1	0	2
OG0095146	0	2	0	0	0	2
OG0095147	0	2	0	0	0	2
OG0095148	0	2	0	0	0	2
OG0095149	0	2	0	0	0	2
OG0095150	0	1	0	1	0	2
OG0095151	0	2	0	0	0	2
OG0095152	0	2	0	0	0	2
OG0095153	0	2	0	0	0	2
OG0095154	0	2	0	0	0	2
OG0095155	0	2	0	0	0	2
OG0095156	0	2	0	0	0	2
OG0095157	0	2	0	0	0	2
OG0095158	0	1	1	0	0	2
OG0095159	0	2	0	0	0	2
OG0095160	0	2	0	0	0	2
OG0095161	0	2	0	0	0	2
OG0095162	0	2	0	0	0	2
OG0095163	0	2	0	0	0	2
OG0095164	0	2	0	0	0	2
OG0095165	0	2	0	0	0	2
OG0095166	0	2	0	0	0	2
OG0095167	0	2	0	0	0	2
OG0095168	0	2	0	0	0	2
OG0095169	0	2	0	0	0	2
OG0095170	0	2	0	0	0	2
OG0095171	0	2	0	0	0	2
OG0095172	0	2	0	0	0	2
OG0095173	0	2	0	0	0	2
OG0095174	0	2	0	0	0	2
OG0095175	0	1	0	1	0	2
OG0095176	0	2	0	0	0	2
OG0095177	0	2	0	0	0	2
OG0095178	0	2	0	0	0	2
OG0095179	0	2	0	0	0	2
OG0095180	0	1	1	0	0	2
OG0095181	0	2	0	0	0	2
OG0095182	0	1	0	1	0	2
OG0095183	0	2	0	0	0	2
OG0095184	0	2	0	0	0	2
OG0095185	0	2	0	0	0	2
OG0095186	0	1	0	1	0	2
OG0095187	0	2	0	0	0	2
OG0095188	0	2	0	0	0	2
OG0095189	0	2	0	0	0	2
OG0095190	0	2	0	0	0	2
OG0095191	0	1	0	1	0	2
OG0095192	0	2	0	0	0	2
OG0095193	0	1	0	1	0	2
OG0095194	0	1	0	1	0	2
OG0095195	0	2	0	0	0	2
OG0095196	0	2	0	0	0	2
OG0095197	0	2	0	0	0	2
OG0095198	0	2	0	0	0	2
OG0095199	0	2	0	0	0	2
OG0095200	0	2	0	0	0	2
OG0095201	0	1	0	1	0	2
OG0095202	0	2	0	0	0	2
OG0095203	0	2	0	0	0	2
OG0095204	0	1	0	0	1	2
OG0095205	0	2	0	0	0	2
OG0095206	0	2	0	0	0	2
OG0095207	0	2	0	0	0	2
OG0095208	0	1	0	1	0	2
OG0095209	0	2	0	0	0	2
OG0095210	0	2	0	0	0	2
OG0095211	0	2	0	0	0	2
OG0095212	0	1	1	0	0	2
OG0095213	0	2	0	0	0	2
OG0095214	0	2	0	0	0	2
OG0095215	0	2	0	0	0	2
OG0095216	0	2	0	0	0	2
OG0095217	0	2	0	0	0	2
OG0095218	0	2	0	0	0	2
OG0095219	0	2	0	0	0	2
OG0095220	0	2	0	0	0	2
OG0095221	0	2	0	0	0	2
OG0095222	0	2	0	0	0	2
OG0095223	0	2	0	0	0	2
OG0095224	0	1	0	1	0	2
OG0095225	0	2	0	0	0	2
OG0095226	0	1	1	0	0	2
OG0095227	0	2	0	0	0	2
OG0095228	0	1	0	1	0	2
OG0095229	0	2	0	0	0	2
OG0095230	0	2	0	0	0	2
OG0095231	0	2	0	0	0	2
OG0095232	0	2	0	0	0	2
OG0095233	0	2	0	0	0	2
OG0095234	0	2	0	0	0	2
OG0095235	0	1	1	0	0	2
OG0095236	0	2	0	0	0	2
OG0095237	0	1	0	1	0	2
OG0095238	0	2	0	0	0	2
OG0095239	0	2	0	0	0	2
OG0095240	0	2	0	0	0	2
OG0095241	0	2	0	0	0	2
OG0095242	0	2	0	0	0	2
OG0095243	0	2	0	0	0	2
OG0095244	0	2	0	0	0	2
OG0095245	0	2	0	0	0	2
OG0095246	0	2	0	0	0	2
OG0095247	0	2	0	0	0	2
OG0095248	0	2	0	0	0	2
OG0095249	0	2	0	0	0	2
OG0095250	0	1	0	1	0	2
OG0095251	0	2	0	0	0	2
OG0095252	0	2	0	0	0	2
OG0095253	0	2	0	0	0	2
OG0095254	0	2	0	0	0	2
OG0095255	0	2	0	0	0	2
OG0095256	0	2	0	0	0	2
OG0095257	0	2	0	0	0	2
OG0095258	0	2	0	0	0	2
OG0095259	0	2	0	0	0	2
OG0095260	0	2	0	0	0	2
OG0095261	0	2	0	0	0	2
OG0095262	0	2	0	0	0	2
OG0095263	0	2	0	0	0	2
OG0095264	0	2	0	0	0	2
OG0095265	0	1	1	0	0	2
OG0095266	0	2	0	0	0	2
OG0095267	0	2	0	0	0	2
OG0095268	0	2	0	0	0	2
OG0095269	0	2	0	0	0	2
OG0095270	0	2	0	0	0	2
OG0095271	0	2	0	0	0	2
OG0095272	0	2	0	0	0	2
OG0095273	0	2	0	0	0	2
OG0095274	0	2	0	0	0	2
OG0095275	0	2	0	0	0	2
OG0095276	0	2	0	0	0	2
OG0095277	0	2	0	0	0	2
OG0095278	0	2	0	0	0	2
OG0095279	0	2	0	0	0	2
OG0095280	0	2	0	0	0	2
OG0095281	0	2	0	0	0	2
OG0095282	0	2	0	0	0	2
OG0095283	0	1	0	1	0	2
OG0095284	0	1	0	1	0	2
OG0095285	0	2	0	0	0	2
OG0095286	0	2	0	0	0	2
OG0095287	0	2	0	0	0	2
OG0095288	0	1	1	0	0	2
OG0095289	0	2	0	0	0	2
OG0095290	0	2	0	0	0	2
OG0095291	0	2	0	0	0	2
OG0095292	0	2	0	0	0	2
OG0095293	0	2	0	0	0	2
OG0095294	0	2	0	0	0	2
OG0095295	0	1	0	1	0	2
OG0095296	0	2	0	0	0	2
OG0095297	0	2	0	0	0	2
OG0095298	0	2	0	0	0	2
OG0095299	0	2	0	0	0	2
OG0095300	0	2	0	0	0	2
OG0095301	0	1	1	0	0	2
OG0095302	0	1	0	1	0	2
OG0095303	0	2	0	0	0	2
OG0095304	0	2	0	0	0	2
OG0095305	0	2	0	0	0	2
OG0095306	0	2	0	0	0	2
OG0095307	0	2	0	0	0	2
OG0095308	0	2	0	0	0	2
OG0095309	0	2	0	0	0	2
OG0095310	0	2	0	0	0	2
OG0095311	0	1	0	1	0	2
OG0095312	0	2	0	0	0	2
OG0095313	0	1	0	1	0	2
OG0095314	0	2	0	0	0	2
OG0095315	0	2	0	0	0	2
OG0095316	0	2	0	0	0	2
OG0095317	0	2	0	0	0	2
OG0095318	0	2	0	0	0	2
OG0095319	0	2	0	0	0	2
OG0095320	0	2	0	0	0	2
OG0095321	0	1	0	1	0	2
OG0095322	0	2	0	0	0	2
OG0095323	0	2	0	0	0	2
OG0095324	0	2	0	0	0	2
OG0095325	0	2	0	0	0	2
OG0095326	0	2	0	0	0	2
OG0095327	0	1	0	1	0	2
OG0095328	0	2	0	0	0	2
OG0095329	0	2	0	0	0	2
OG0095330	0	2	0	0	0	2
OG0095331	0	1	0	1	0	2
OG0095332	0	2	0	0	0	2
OG0095333	0	2	0	0	0	2
OG0095334	0	2	0	0	0	2
OG0095335	0	1	0	1	0	2
OG0095336	0	2	0	0	0	2
OG0095337	0	2	0	0	0	2
OG0095338	0	1	0	1	0	2
OG0095339	0	2	0	0	0	2
OG0095340	0	2	0	0	0	2
OG0095341	0	2	0	0	0	2
OG0095342	0	2	0	0	0	2
OG0095343	0	2	0	0	0	2
OG0095344	0	2	0	0	0	2
OG0095345	0	2	0	0	0	2
OG0095346	0	2	0	0	0	2
OG0095347	0	2	0	0	0	2
OG0095348	0	2	0	0	0	2
OG0095349	0	2	0	0	0	2
OG0095350	0	2	0	0	0	2
OG0095351	0	2	0	0	0	2
OG0095352	0	2	0	0	0	2
OG0095353	0	2	0	0	0	2
OG0095354	0	2	0	0	0	2
OG0095355	0	2	0	0	0	2
OG0095356	0	1	1	0	0	2
OG0095357	0	2	0	0	0	2
OG0095358	0	2	0	0	0	2
OG0095359	0	2	0	0	0	2
OG0095360	0	2	0	0	0	2
OG0095361	0	2	0	0	0	2
OG0095362	0	2	0	0	0	2
OG0095363	0	2	0	0	0	2
OG0095364	0	2	0	0	0	2
OG0095365	0	1	0	1	0	2
OG0095366	0	2	0	0	0	2
OG0095367	0	1	0	1	0	2
OG0095368	0	2	0	0	0	2
OG0095369	0	2	0	0	0	2
OG0095370	0	2	0	0	0	2
OG0095371	0	1	0	1	0	2
OG0095372	0	2	0	0	0	2
OG0095373	0	2	0	0	0	2
OG0095374	0	2	0	0	0	2
OG0095375	0	2	0	0	0	2
OG0095376	0	1	1	0	0	2
OG0095377	0	2	0	0	0	2
OG0095378	0	2	0	0	0	2
OG0095379	0	2	0	0	0	2
OG0095380	0	2	0	0	0	2
OG0095381	0	2	0	0	0	2
OG0095382	0	2	0	0	0	2
OG0095383	0	2	0	0	0	2
OG0095384	0	1	1	0	0	2
OG0095385	0	2	0	0	0	2
OG0095386	0	1	0	1	0	2
OG0095387	0	2	0	0	0	2
OG0095388	0	2	0	0	0	2
OG0095389	0	2	0	0	0	2
OG0095390	0	2	0	0	0	2
OG0095391	0	1	0	1	0	2
OG0095392	0	2	0	0	0	2
